trip_id,load_id,driver_id,truck_id,actual_miles,fuel_gallons,actual_mpg,departure_time,arrival_time,on_time_flag,customer_id,route_id,load_date,freight_type,weight_lbs,revenue,fuel_surcharge,load_status,origin_city,origin_state,destination_city,destination_state,distance_miles,base_rate_per_mile,customer_name,city,state,industry,payment_terms_days,account_status,fuel_cost,fuel_gallons_purchased,avg_price_per_gal,month,total_revenue,rev_per_mile,net_margin,net_margin_per_mile,direction
TRIP-000230,LOAD-00230,DRV-01,TRK-01,820,151.29,5.42,2025-02-15 05:45:00,2025-02-15 21:37:45.923374,Y,CUST-04,RTE-04,2025-02-15,Refrigerated - Mixed,38152,2135.36,189.98,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,609.02,151.29000000000002,4.0255,2025-02,2325.34,2.835780487804878,1716.3200000000002,2.0930731707317074,southbound
TRIP-000231,LOAD-00231,DRV-01,TRK-01,314,61.69,5.09,2025-02-16 06:05:00,2025-02-16 12:53:40.939411,Y,CUST-05,RTE-06,2025-02-16,Refrigerated - Backhaul Mixed,22429,541.3,40.28,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,259.28,61.69,4.203,2025-02,581.5799999999999,1.852165605095541,322.29999999999995,1.0264331210191082,northbound_backhaul
TRIP-000232,LOAD-00232,DRV-02,TRK-02,252,34.57,7.29,2025-02-17 07:50:00,2025-02-17 12:49:15.785972,Y,CUST-01,RTE-01,2025-02-17,Refrigerated - Produce,42943,717.57,64.72,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,142.15,34.57,4.112,2025-02,782.2900000000001,3.104325396825397,640.1400000000001,2.5402380952380956,southbound
TRIP-000233,LOAD-00233,DRV-02,TRK-02,810,117.9,6.87,2025-02-18 08:20:00,2025-02-19 01:31:06.003305,Y,CUST-05,RTE-07,2025-02-18,Refrigerated - Backhaul Mixed,27547,1193.31,100.99,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,490.35,117.9,4.159,2025-02,1294.3,1.5979012345679011,803.9499999999999,0.9925308641975308,northbound_backhaul
TRIP-000234,LOAD-00234,DRV-02,TRK-02,818,118.38,6.91,2025-02-13 07:30:00,2025-02-13 23:19:51.035804,N,CUST-04,RTE-04,2025-02-13,Refrigerated - Mixed,43337,2090.42,140.31,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,483.58,118.38,4.085000000000001,2025-02,2230.73,2.7270537897310514,1747.15,2.135880195599022,southbound
TRIP-000235,LOAD-00235,DRV-02,TRK-02,314,45.05,6.97,2025-02-14 06:05:00,2025-02-14 12:43:25.217159,Y,CUST-06,RTE-06,2025-02-14,Refrigerated - Backhaul Mixed,17262,547.86,41.94,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,182.18,45.05,4.044,2025-02,589.8,1.878343949044586,407.61999999999995,1.298152866242038,northbound_backhaul
TRIP-000236,LOAD-00236,DRV-01,TRK-01,279,55.91,4.99,2025-02-24 06:15:00,2025-02-24 11:48:18.004677,Y,CUST-01,RTE-01,2025-02-24,Refrigerated - Produce,42917,766.26,57.4,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,234.99,55.91,4.203,2025-02,823.66,2.9521863799283152,588.67,2.109928315412186,southbound
TRIP-000237,LOAD-00237,DRV-01,TRK-01,833,169.65,4.91,2025-02-26 07:15:00,2025-02-27 01:16:46.764229,Y,CUST-05,RTE-07,2025-02-26,Refrigerated - Backhaul Mixed,25490,1355.59,146.53,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,685.73,169.65,4.042,2025-02,1502.12,1.8032653061224488,816.3899999999999,0.9800600240096037,northbound_backhaul
TRIP-000238,LOAD-00238,DRV-02,TRK-02,277,39.63,6.99,2025-02-19 05:50:00,2025-02-19 11:35:35.171565,Y,CUST-01,RTE-01,2025-02-19,Refrigerated - Produce,40892,777.84,69.41,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,165.89,39.63,4.186,2025-02,847.25,3.058664259927798,681.36,2.459783393501805,southbound
TRIP-000239,LOAD-00239,DRV-02,TRK-02,336,50.15,6.7,2025-02-21 06:40:00,2025-02-21 13:31:06.872532,Y,CUST-06,RTE-06,2025-02-21,Refrigerated - Backhaul Mixed,22450,475.95,58.89,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,203.26,50.15,4.053,2025-02,534.84,1.5917857142857144,331.58000000000004,0.9868452380952382,northbound_backhaul
TRIP-000240,LOAD-00240,DRV-01,TRK-01,817,153.28,5.33,2025-03-02 07:45:00,2025-03-02 23:03:20.172805,N,CUST-04,RTE-04,2025-03-02,Refrigerated - Mixed,44307,2204.87,189.92,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,615.42,153.28,4.015,2025-03,2394.79,2.931199510403917,1779.37,2.1779314565483476,southbound
TRIP-000241,LOAD-00241,DRV-01,TRK-01,325,62.02,5.24,2025-03-03 07:05:00,2025-03-03 13:40:19.112661,Y,CUST-05,RTE-06,2025-03-03,Refrigerated - Backhaul Mixed,19706,538.23,37.9,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,247.71,62.02,3.994,2025-03,576.13,1.7727076923076923,328.41999999999996,1.0105230769230769,northbound_backhaul
TRIP-000242,LOAD-00242,DRV-01,TRK-01,818,161.98,5.05,2025-02-26 05:15:00,2025-02-26 20:40:43.391701,Y,CUST-04,RTE-04,2025-02-26,Refrigerated - Mixed,39982,2161.47,150.04,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,635.29,161.98,3.922,2025-02,2311.5099999999998,2.82580684596577,1676.2199999999998,2.049168704156479,southbound
TRIP-000243,LOAD-00243,DRV-01,TRK-01,841,157.79,5.33,2025-02-28 08:10:00,2025-03-01 00:22:08.103295,N,CUST-05,RTE-07,2025-02-28,Refrigerated - Backhaul Mixed,20167,1325.11,110.38,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,628.79,157.79,3.985,2025-02,1435.4899999999998,1.7068846611177166,806.6999999999998,0.9592152199762186,northbound_backhaul
TRIP-000244,LOAD-00244,DRV-02,TRK-02,263,37.46,7.02,2025-03-01 04:50:00,2025-03-01 10:00:52.326635,Y,CUST-01,RTE-01,2025-03-01,Refrigerated - Produce,43622,744.87,54.35,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,146.81,37.46,3.919,2025-03,799.22,3.0388593155893537,652.4100000000001,2.4806463878327,southbound
TRIP-000245,LOAD-00245,DRV-02,TRK-02,323,47.43,6.81,2025-03-03 08:15:00,2025-03-03 14:54:28.063527,Y,CUST-05,RTE-06,2025-03-03,Refrigerated - Backhaul Mixed,22722,518.25,37.11,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,191.38,47.43,4.035,2025-03,555.36,1.7193808049535604,363.98,1.12687306501548,northbound_backhaul
TRIP-000246,LOAD-00246,DRV-02,TRK-02,279,38.43,7.26,2025-03-03 05:10:00,2025-03-03 10:27:02.646301,Y,CUST-01,RTE-01,2025-03-03,Refrigerated - Produce,42549,759.43,70.36,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,153.68,38.43,3.999,2025-03,829.79,2.9741577060931896,676.1099999999999,2.423333333333333,southbound
TRIP-000247,LOAD-00247,DRV-01,TRK-01,805,156.31,5.15,2025-03-10 05:00:00,2025-03-10 21:19:51.542939,Y,CUST-04,RTE-04,2025-03-10,Refrigerated - Mixed,42651,2078.63,189.8,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,632.9,156.31,4.049,2025-03,2268.4300000000003,2.81792546583851,1635.5300000000002,2.031714285714286,southbound
TRIP-000248,LOAD-00248,DRV-01,TRK-01,851,163.97,5.19,2025-03-11 06:20:00,2025-03-12 00:00:51.742304,Y,CUST-06,RTE-05,2025-03-11,Refrigerated - Backhaul Mixed,24921,1183.8,152.19,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,676.05,163.97,4.123,2025-03,1335.99,1.5699059929494712,659.94,0.7754876615746181,northbound_backhaul
TRIP-000249,LOAD-00249,DRV-01,TRK-01,798,151.42,5.27,2025-03-07 07:05:00,2025-03-07 23:32:43.939440,Y,CUST-02,RTE-02,2025-03-07,Refrigerated - Seafood,40763,2388.77,191.95,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,613.48,151.42,4.051500000000001,2025-03,2580.72,3.233984962406015,1967.2399999999998,2.4652130325814534,southbound
TRIP-000250,LOAD-00250,DRV-02,TRK-02,257,37.35,6.88,2025-03-05 07:05:00,2025-03-05 12:22:27.492655,N,CUST-01,RTE-01,2025-03-05,Refrigerated - Produce,40061,719.7,48.15,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,149.66,37.35,4.007,2025-03,767.85,2.9877431906614786,618.19,2.4054085603112845,southbound
TRIP-000251,LOAD-00251,DRV-02,TRK-02,314,45.84,6.85,2025-03-07 07:45:00,2025-03-07 14:03:37.551253,Y,CUST-05,RTE-06,2025-03-07,Refrigerated - Backhaul Mixed,21387,457.32,57.95,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,187.58,45.84,4.092,2025-03,515.27,1.6409872611464968,327.68999999999994,1.0435987261146495,northbound_backhaul
TRIP-000252,LOAD-00252,DRV-02,TRK-02,803,113.1,7.1,2025-03-10 07:40:00,2025-03-10 23:22:06.341540,Y,CUST-03,RTE-03,2025-03-10,Refrigerated - Produce,43714,2462.86,136.21,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,471.29,113.1,4.167,2025-03,2599.07,3.236699875466999,2127.78,2.6497882938978834,southbound
TRIP-000253,LOAD-00253,DRV-02,TRK-02,845,122.82,6.88,2025-03-12 08:20:00,2025-03-13 01:22:32.882472,Y,CUST-05,RTE-05,2025-03-12,Refrigerated - Backhaul Mixed,15136,1258.65,119.74,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,497.42,122.82,4.05,2025-03,1378.39,1.6312307692307693,880.97,1.042568047337278,northbound_backhaul
TRIP-000254,LOAD-00254,DRV-01,TRK-01,817,156.81,5.21,2025-03-17 06:20:00,2025-03-17 22:04:40.630739,Y,CUST-04,RTE-04,2025-03-17,Refrigerated - Mixed,43122,2063.57,131.12,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,632.6500000000001,156.81,4.0344999999999995,2025-03,2194.69,2.686279069767442,1562.04,1.911921664626683,southbound
TRIP-000255,LOAD-00255,DRV-01,TRK-01,816,151.39,5.39,2025-03-18 07:20:00,2025-03-19 00:47:16.047484,Y,CUST-06,RTE-07,2025-03-18,Refrigerated - Backhaul Mixed,15813,1119.17,82.06,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,591.63,151.39,3.908,2025-03,1201.23,1.4720955882352942,609.6,0.7470588235294118,northbound_backhaul
TRIP-000256,LOAD-00256,DRV-01,TRK-01,797,148.42,5.37,2025-03-14 05:00:00,2025-03-14 21:04:07.915443,Y,CUST-03,RTE-03,2025-03-14,Refrigerated - Produce,40705,2444.23,214.97,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,615.5699999999999,148.42,4.1475,2025-03,2659.2,3.3365119196988706,2043.6299999999999,2.5641530740276033,southbound
TRIP-000257,LOAD-00257,DRV-01,TRK-01,333,63.67,5.23,2025-03-15 06:45:00,2025-03-15 13:38:22.037944,N,CUST-05,RTE-06,2025-03-15,Refrigerated - Backhaul Mixed,22550,543.06,31.01,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,263.59,63.67,4.14,2025-03,574.0699999999999,1.7239339339339337,310.47999999999996,0.9323723723723722,northbound_backhaul
TRIP-000258,LOAD-00258,DRV-02,TRK-02,785,107.09,7.33,2025-03-13 05:40:00,2025-03-13 21:22:59.883101,Y,CUST-02,RTE-02,2025-03-13,Refrigerated - Seafood,43461,2283.6,123.09,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,427.88,107.09,3.9955,2025-03,2406.69,3.065847133757962,1978.81,2.5207770700636942,southbound
TRIP-000259,LOAD-00259,DRV-02,TRK-02,855,126.85,6.74,2025-03-15 07:10:00,2025-03-16 00:11:45.009366,Y,CUST-05,RTE-05,2025-03-15,Refrigerated - Backhaul Mixed,25135,1196.05,88.95,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,502.07,126.85,3.958,2025-03,1285.0,1.5029239766081872,782.9300000000001,0.9157076023391814,northbound_backhaul
TRIP-000260,LOAD-00260,DRV-02,TRK-02,780,113.04,6.9,2025-03-16 04:45:00,2025-03-16 19:40:52.165435,Y,CUST-02,RTE-02,2025-03-16,Refrigerated - Seafood,43934,2213.38,161.2,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,452.66999999999996,113.04,4.0045,2025-03,2374.58,3.0443333333333333,1921.9099999999999,2.4639871794871793,southbound
TRIP-000261,LOAD-00261,DRV-02,TRK-02,834,124.48,6.7,2025-03-18 08:10:00,2025-03-19 00:25:29.060568,Y,CUST-05,RTE-07,2025-03-18,Refrigerated - Backhaul Mixed,23873,1200.77,146.46,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,507.75,124.48,4.079,2025-03,1347.23,1.6153836930455636,839.48,1.0065707434052757,northbound_backhaul
TRIP-000262,LOAD-00262,DRV-01,TRK-01,822,159.61,5.15,2025-03-22 06:05:00,2025-03-22 23:00:17.043865,Y,CUST-04,RTE-04,2025-03-22,Refrigerated - Mixed,40319,2166.9,140.23,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,656.8,159.61,4.115,2025-03,2307.13,2.806727493917275,1650.3300000000002,2.0077007299270075,southbound
TRIP-000263,LOAD-00263,DRV-01,TRK-01,848,162.76,5.21,2025-03-24 07:00:00,2025-03-25 00:35:38.564637,Y,CUST-05,RTE-05,2025-03-24,Refrigerated - Backhaul Mixed,21366,1153.73,133.8,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,660.97,162.76,4.061,2025-03,1287.53,1.518313679245283,626.56,0.7388679245283019,northbound_backhaul
TRIP-000264,LOAD-00264,DRV-02,TRK-02,819,115.84,7.07,2025-03-20 04:20:00,2025-03-20 21:13:52.375749,Y,CUST-04,RTE-04,2025-03-20,Refrigerated - Mixed,38477,2177.57,218.0,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,458.03,115.84,3.954,2025-03,2395.57,2.924993894993895,1937.5400000000002,2.365738705738706,southbound
TRIP-000265,LOAD-00265,DRV-02,TRK-02,811,113.27,7.16,2025-03-22 07:45:00,2025-03-22 23:54:01.639198,Y,CUST-05,RTE-07,2025-03-22,Refrigerated - Backhaul Mixed,24149,1238.4,156.77,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,458.29,113.27,4.046,2025-03,1395.17,1.7203082614056722,936.8800000000001,1.1552157829839707,northbound_backhaul
TRIP-000266,LOAD-00266,DRV-01,TRK-01,818,153.47,5.33,2025-03-27 07:30:00,2025-03-27 23:20:13.990719,Y,CUST-03,RTE-03,2025-03-27,Refrigerated - Produce,41045,2463.2,239.62,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,625.39,153.47,4.075,2025-03,2702.8199999999997,3.304180929095354,2077.43,2.5396454767726158,southbound
TRIP-000267,LOAD-00267,DRV-01,TRK-01,333,67.0,4.97,2025-03-28 07:00:00,2025-03-28 13:57:58.446622,Y,CUST-05,RTE-06,2025-03-28,Refrigerated - Backhaul Mixed,24760,541.58,59.49,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,275.1,67.0,4.106,2025-03,601.07,1.8050150150150153,325.97,0.9788888888888889,northbound_backhaul
TRIP-000268,LOAD-00268,DRV-01,TRK-01,780,153.54,5.08,2025-03-29 05:15:00,2025-03-29 20:59:44.372356,Y,CUST-02,RTE-02,2025-03-29,Refrigerated - Seafood,39278,2228.49,170.86,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,634.66,153.54,4.1335,2025-03,2399.35,3.0760897435897436,1764.69,2.262423076923077,southbound
TRIP-000269,LOAD-00269,DRV-01,TRK-01,810,153.12,5.29,2025-03-31 07:30:00,2025-03-31 23:17:45.655165,Y,CUST-05,RTE-07,2025-03-31,Refrigerated - Backhaul Mixed,26973,1246.26,104.68,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,634.22,153.12,4.142,2025-03,1350.94,1.6678271604938273,716.72,0.8848395061728396,northbound_backhaul
TRIP-000270,LOAD-00270,DRV-02,TRK-02,801,115.25,6.95,2025-03-25 05:10:00,2025-03-25 21:44:58.008463,Y,CUST-03,RTE-03,2025-03-25,Refrigerated - Produce,42627,2457.55,158.32,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,478.35,115.25,4.150499999999999,2025-03,2615.8700000000003,3.265755305867666,2137.5200000000004,2.668564294631711,southbound
TRIP-000271,LOAD-00271,DRV-02,TRK-02,820,118.16,6.94,2025-03-27 08:10:00,2025-03-28 00:22:51.993801,Y,CUST-06,RTE-05,2025-03-27,Refrigerated - Backhaul Mixed,21540,1335.15,85.52,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,473.59,118.16,4.008,2025-03,1420.67,1.7325243902439025,947.0800000000002,1.1549756097560977,northbound_backhaul
TRIP-000272,LOAD-00272,DRV-02,TRK-02,257,37.68,6.82,2025-03-26 07:40:00,2025-03-26 12:47:13.361197,Y,CUST-01,RTE-01,2025-03-26,Refrigerated - Produce,43609,729.12,55.77,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,153.89,37.68,4.084,2025-03,784.89,3.054046692607004,631.0,2.455252918287938,southbound
TRIP-000273,LOAD-00273,DRV-02,TRK-02,323,47.57,6.79,2025-03-27 05:05:00,2025-03-27 11:29:14.279764,Y,CUST-05,RTE-06,2025-03-27,Refrigerated - Backhaul Mixed,18825,504.06,57.73,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,193.61,47.57,4.07,2025-03,561.79,1.7392879256965943,368.17999999999995,1.139876160990712,northbound_backhaul
TRIP-000274,LOAD-00274,DRV-01,TRK-01,825,154.78,5.33,2025-04-01 07:10:00,2025-04-01 22:58:48.803896,Y,CUST-03,RTE-03,2025-04-01,Refrigerated - Produce,39669,2388.3,184.56,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,628.1800000000001,154.78,4.0585,2025-04,2572.86,3.118618181818182,1944.68,2.357187878787879,southbound
TRIP-000275,LOAD-00275,DRV-01,TRK-01,306,62.32,4.91,2025-04-03 08:15:00,2025-04-03 14:08:54.124745,Y,CUST-05,RTE-06,2025-04-03,Refrigerated - Backhaul Mixed,25862,454.99,49.81,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,262.74,62.32,4.216,2025-04,504.8,1.6496732026143792,242.06,0.7910457516339869,northbound_backhaul
TRIP-000276,LOAD-00276,DRV-01,TRK-01,273,52.6,5.19,2025-04-04 05:00:00,2025-04-04 10:27:04.334403,Y,CUST-01,RTE-01,2025-04-04,Refrigerated - Produce,40497,714.01,74.97,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,215.08,52.6,4.089,2025-04,788.98,2.8900366300366302,573.9,2.1021978021978023,southbound
TRIP-000277,LOAD-00277,DRV-01,TRK-01,321,60.0,5.35,2025-04-05 06:05:00,2025-04-05 12:27:17.975096,Y,CUST-05,RTE-06,2025-04-05,Refrigerated - Backhaul Mixed,18695,570.17,58.47,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,252.24,60.0,4.204,2025-04,628.64,1.9583800623052958,376.4,1.1725856697819315,northbound_backhaul
TRIP-000278,LOAD-00278,DRV-01,TRK-01,800,152.67,5.24,2025-04-03 05:10:00,2025-04-03 21:12:48.695710,Y,CUST-03,RTE-03,2025-04-03,Refrigerated - Produce,43345,2441.04,135.81,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,633.43,152.67,4.149,2025-04,2576.85,3.2210625,1943.42,2.429275,southbound
TRIP-000279,LOAD-00279,DRV-02,TRK-02,819,119.74,6.84,2025-04-03 05:05:00,2025-04-03 21:52:11.313705,Y,CUST-04,RTE-04,2025-04-03,Refrigerated - Mixed,44108,2203.95,158.36,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,491.53,119.74,4.105,2025-04,2362.31,2.8843833943833945,1870.78,2.284224664224664,southbound
TRIP-000280,LOAD-00280,DRV-02,TRK-02,836,119.77,6.98,2025-04-05 06:15:00,2025-04-05 23:54:10.466286,Y,CUST-06,RTE-07,2025-04-05,Refrigerated - Backhaul Mixed,28961,1282.69,110.6,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,512.86,119.77,4.282,2025-04,1393.29,1.6666148325358852,880.43,1.053145933014354,northbound_backhaul
TRIP-000281,LOAD-00281,DRV-02,TRK-02,803,112.15,7.16,2025-04-02 07:15:00,2025-04-02 23:07:49.601496,Y,CUST-02,RTE-02,2025-04-02,Refrigerated - Seafood,41598,2222.66,225.47,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,463.13,112.15,4.1295,2025-04,2448.1299999999997,3.048729763387297,1984.9999999999995,2.4719800747198,southbound
TRIP-000282,LOAD-00282,DRV-02,TRK-02,850,122.66,6.93,2025-04-03 05:15:00,2025-04-03 23:03:07.693849,Y,CUST-05,RTE-05,2025-04-03,Refrigerated - Backhaul Mixed,27045,1317.42,113.74,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,503.64,122.66,4.106,2025-04,1431.16,1.6837176470588235,927.5200000000001,1.0912000000000002,northbound_backhaul
TRIP-000283,LOAD-00283,DRV-02,TRK-02,280,41.18,6.8,2025-04-05 04:10:00,2025-04-05 09:28:57.161998,N,CUST-01,RTE-01,2025-04-05,Refrigerated - Produce,41797,757.37,74.24,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,168.43,41.18,4.09,2025-04,831.61,2.9700357142857143,663.1800000000001,2.3685,southbound
TRIP-000284,LOAD-00284,DRV-02,TRK-02,822,121.78,6.75,2025-04-06 08:30:00,2025-04-07 02:10:22.510888,Y,CUST-06,RTE-05,2025-04-06,Refrigerated - Backhaul Mixed,25626,1173.35,107.91,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,515.49,121.78,4.233,2025-04,1281.26,1.5587104622871046,765.77,0.9315936739659367,northbound_backhaul
TRIP-000285,LOAD-00285,DRV-01,TRK-01,775,150.19,5.16,2025-04-10 06:45:00,2025-04-10 22:19:59.929043,Y,CUST-02,RTE-02,2025-04-10,Refrigerated - Seafood,44300,2242.53,133.92,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,621.19,150.19,4.136,2025-04,2376.4500000000003,3.0663870967741937,1755.2600000000002,2.264851612903226,southbound
TRIP-000286,LOAD-00286,DRV-01,TRK-01,328,66.4,4.94,2025-04-12 05:15:00,2025-04-12 11:38:40.681857,Y,CUST-05,RTE-06,2025-04-12,Refrigerated - Backhaul Mixed,22434,474.71,49.78,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,278.08,66.4,4.188,2025-04,524.49,1.5990548780487805,246.41000000000003,0.7512500000000001,northbound_backhaul
