trip_id,load_id,driver_id,truck_id,actual_miles,fuel_gallons,actual_mpg,departure_time,arrival_time,on_time_flag
TRIP-006194,LOAD-006250,DRV-005,TRK-008,257.3,40.39,6.37,2025-07-03 05:58:00,2025-07-03 10:50:49,1
TRIP-006195,LOAD-006251,DRV-031,TRK-036,425.1,62.98,6.75,2025-04-15 06:34:00,2025-04-15 14:34:02,1
TRIP-006196,LOAD-006252,DRV-037,TRK-027,256.7,36.51,7.03,2024-12-17 05:34:00,2024-12-17 10:29:21,1
TRIP-006197,LOAD-006253,DRV-034,TRK-027,282.6,40.03,7.06,2025-06-13 09:38:00,2025-06-13 15:18:27,0
TRIP-006198,LOAD-006254,DRV-005,TRK-009,68.6,9.69,7.08,2024-09-08 09:06:00,2024-09-08 10:24:01,1
TRIP-006199,LOAD-006255,DRV-017,TRK-023,69.5,9.75,7.13,2026-06-29 07:04:00,2026-06-29 08:30:14,1
TRIP-006200,LOAD-006256,DRV-020,TRK-036,68.7,9.26,7.42,2025-06-12 04:01:00,2025-06-12 05:24:48,1
TRIP-006201,LOAD-006257,DRV-001,TRK-018,427.0,64.99,6.57,2025-03-21 05:46:00,2025-03-21 13:48:54,1
TRIP-006202,LOAD-006258,DRV-049,TRK-018,291.0,41.69,6.98,2025-08-01 05:35:00,2025-08-01 10:59:20,1
TRIP-006203,LOAD-006259,DRV-039,TRK-014,50.8,9.44,5.38,2024-11-06 08:55:00,2024-11-06 09:51:19,0
TRIP-006204,LOAD-006260,DRV-043,TRK-020,70.1,10.07,6.96,2025-12-30 09:09:00,2025-12-30 10:35:08,1
TRIP-006205,LOAD-006261,DRV-031,TRK-029,53.1,8.17,6.5,2025-12-14 08:10:00,2025-12-14 09:14:25,1
TRIP-006206,LOAD-006262,DRV-014,TRK-014,448.2,87.54,5.12,2025-12-15 09:22:00,2025-12-15 18:01:48,0
TRIP-006207,LOAD-006263,DRV-025,TRK-036,431.1,58.49,7.37,2024-09-30 05:06:00,2024-09-30 13:08:08,0
TRIP-006208,LOAD-006264,DRV-034,TRK-001,430.3,58.95,7.3,2024-11-23 05:18:00,2024-11-23 13:57:55,1
TRIP-006209,LOAD-006265,DRV-013,TRK-012,271.1,37.04,7.32,2025-04-02 08:51:00,2025-04-02 14:15:56,1
TRIP-006210,LOAD-006266,DRV-040,TRK-003,297.4,46.69,6.37,2025-01-27 09:11:00,2025-01-27 15:04:58,1
TRIP-006211,LOAD-006267,DRV-015,TRK-009,443.5,59.29,7.48,2025-02-07 08:06:00,2025-02-07 16:07:35,0
TRIP-006212,LOAD-006268,DRV-036,TRK-037,126.8,19.48,6.51,2025-10-31 05:20:00,2025-10-31 07:39:04,1
TRIP-006213,LOAD-006269,DRV-034,TRK-019,125.2,17.58,7.12,2025-06-01 06:55:00,2025-06-01 09:19:42,1
TRIP-006214,LOAD-006270,DRV-032,TRK-006,295.8,46.44,6.37,2025-05-23 06:01:00,2025-05-23 11:44:25,1
TRIP-006215,LOAD-006271,DRV-026,TRK-031,51.7,7.15,7.23,2024-10-07 07:01:00,2024-10-07 08:01:48,1
TRIP-006216,LOAD-006272,DRV-006,TRK-016,258.7,38.44,6.73,2024-12-03 08:39:00,2024-12-03 13:26:47,1
TRIP-006217,LOAD-006273,DRV-028,TRK-010,270.9,36.96,7.33,2024-07-21 09:29:00,2024-07-21 14:49:32,1
TRIP-006218,LOAD-006274,DRV-020,TRK-032,268.9,38.14,7.05,2025-06-17 07:25:00,2025-06-17 12:19:20,1
TRIP-006219,LOAD-006275,DRV-017,TRK-008,52.4,7.3,7.18,2026-04-08 08:41:00,2026-04-08 09:37:09,1
TRIP-006220,LOAD-006276,DRV-006,TRK-033,67.3,10.18,6.61,2025-11-30 06:58:00,2025-11-30 08:20:41,1
TRIP-006221,LOAD-006277,DRV-015,TRK-025,450.9,60.28,7.48,2025-03-28 07:56:00,2025-03-28 17:04:28,1
TRIP-006222,LOAD-006278,DRV-017,TRK-023,125.1,17.62,7.1,2026-01-14 07:04:00,2026-01-14 09:34:50,1
TRIP-006223,LOAD-006279,DRV-013,TRK-038,67.2,9.11,7.38,2026-02-25 06:43:00,2026-02-25 08:02:35,1
TRIP-006224,LOAD-006280,DRV-006,TRK-014,71.0,14.4,4.93,2025-09-04 04:02:00,2025-09-04 05:23:35,1
TRIP-006225,LOAD-006281,DRV-012,TRK-021,445.2,69.89,6.37,2025-10-24 09:32:00,2025-10-24 17:39:00,0
TRIP-006226,LOAD-006282,DRV-031,TRK-005,70.3,9.56,7.35,2024-07-08 05:50:00,2024-07-08 07:09:14,1
TRIP-006227,LOAD-006283,DRV-029,TRK-009,451.2,67.65,6.67,2025-02-10 07:51:00,2025-02-10 16:19:05,1
TRIP-006228,LOAD-006284,DRV-034,TRK-026,289.8,39.97,7.25,2024-08-27 09:12:00,2024-08-27 14:39:19,1
TRIP-006229,LOAD-006285,DRV-008,TRK-025,260.0,37.68,6.9,2024-11-28 05:48:00,2024-11-28 10:32:02,1
TRIP-006230,LOAD-006286,DRV-001,TRK-021,68.5,10.46,6.55,2025-12-24 08:27:00,2025-12-24 09:46:05,1
TRIP-006231,LOAD-006287,DRV-023,TRK-017,71.1,10.09,7.05,2026-03-02 04:37:00,2026-03-02 06:02:04,1
TRIP-006232,LOAD-006288,DRV-027,TRK-007,66.9,10.44,6.41,2024-07-08 07:10:00,2024-07-08 08:30:12,0
TRIP-006233,LOAD-006289,DRV-021,TRK-032,282.1,40.24,7.01,2025-07-23 04:48:00,2025-07-23 10:07:42,1
TRIP-006234,LOAD-006290,DRV-034,TRK-033,427.6,67.66,6.32,2024-09-04 05:22:00,2024-09-04 13:03:25,1
TRIP-006235,LOAD-006291,DRV-013,TRK-021,294.3,44.12,6.67,2025-01-16 05:32:00,2025-01-16 11:16:58,0
TRIP-006236,LOAD-006292,DRV-001,TRK-013,66.7,10.36,6.44,2024-10-12 07:44:00,2024-10-12 09:04:20,1
TRIP-006237,LOAD-006293,DRV-052,TRK-037,261.1,40.8,6.4,2025-09-01 09:56:00,2025-09-01 15:04:19,1
TRIP-006238,LOAD-006294,DRV-035,TRK-029,52.5,7.33,7.16,2025-06-29 05:08:00,2025-06-29 06:13:12,1
TRIP-006239,LOAD-006295,DRV-025,TRK-012,68.8,9.75,7.06,2025-02-04 06:08:00,2025-02-04 07:22:42,0
TRIP-006240,LOAD-006296,DRV-038,TRK-006,124.6,16.5,7.55,2026-03-15 04:17:00,2026-03-15 06:41:03,1
TRIP-006241,LOAD-006297,DRV-025,TRK-004,267.9,40.23,6.66,2026-04-19 08:09:00,2026-04-19 13:40:37,1
TRIP-006242,LOAD-006298,DRV-008,TRK-001,256.1,40.65,6.3,2025-05-14 04:58:00,2025-05-14 09:41:54,1
TRIP-006243,LOAD-006299,DRV-031,TRK-036,446.2,67.81,6.58,2024-10-31 05:05:00,2024-10-31 13:03:41,1
TRIP-006244,LOAD-006300,DRV-035,TRK-006,448.8,65.81,6.82,2025-06-17 09:11:00,2025-06-17 17:28:22,1
TRIP-006245,LOAD-006301,DRV-017,TRK-023,287.4,40.59,7.08,2026-02-21 04:30:00,2026-02-21 10:25:16,1
TRIP-006246,LOAD-006302,DRV-026,TRK-024,121.6,16.57,7.34,2025-12-09 08:12:00,2025-12-09 10:24:01,1
TRIP-006247,LOAD-006303,DRV-011,TRK-035,121.4,17.15,7.08,2025-05-04 07:19:00,2025-05-04 09:41:29,1
TRIP-006248,LOAD-006304,DRV-016,TRK-001,263.4,35.79,7.36,2025-01-29 04:28:00,2025-01-29 09:18:21,1
TRIP-006249,LOAD-006305,DRV-022,TRK-018,53.3,8.16,6.53,2025-11-13 07:55:00,2025-11-13 09:01:35,1
TRIP-006250,LOAD-006306,DRV-034,TRK-018,439.5,61.81,7.11,2024-11-27 09:09:00,2024-11-27 17:15:06,1
TRIP-006251,LOAD-006307,DRV-040,TRK-027,285.5,42.93,6.65,2024-11-24 05:33:00,2024-11-24 11:13:17,1
TRIP-006252,LOAD-006308,DRV-006,TRK-021,281.0,41.02,6.85,2025-05-02 08:50:00,2025-05-02 14:08:54,1
TRIP-006253,LOAD-006309,DRV-001,TRK-006,266.6,41.59,6.41,2026-05-06 04:43:00,2026-05-06 10:14:38,1
TRIP-006254,LOAD-006310,DRV-005,TRK-037,128.8,16.99,7.58,2025-11-20 06:26:00,2025-11-20 08:54:38,1
TRIP-006255,LOAD-006311,DRV-052,TRK-023,53.5,8.29,6.45,2025-04-20 05:41:00,2025-04-20 06:40:43,1
TRIP-006256,LOAD-006312,DRV-027,TRK-033,123.9,17.73,6.99,2026-04-24 04:52:00,2026-04-24 07:23:07,1
TRIP-006257,LOAD-006313,DRV-027,TRK-005,440.8,64.07,6.88,2025-05-07 06:16:00,2025-05-07 14:44:13,1
TRIP-006258,LOAD-006314,DRV-007,TRK-033,424.3,65.78,6.45,2026-03-16 06:42:00,2026-03-16 14:20:35,1
TRIP-006259,LOAD-006315,DRV-015,TRK-022,53.1,8.3,6.4,2026-03-24 08:46:00,2026-03-24 09:50:19,1
TRIP-006260,LOAD-006316,DRV-002,TRK-008,288.5,40.46,7.13,2024-07-12 05:38:00,2024-07-12 10:52:25,1
TRIP-006261,LOAD-006317,DRV-036,TRK-011,69.4,10.25,6.77,2026-03-31 06:50:00,2026-03-31 08:15:14,0
TRIP-006262,LOAD-006318,DRV-039,TRK-012,434.0,62.63,6.93,2026-04-16 06:06:00,2026-04-16 14:34:28,1
TRIP-006263,LOAD-006319,DRV-043,TRK-027,265.6,41.76,6.36,2025-05-17 04:51:00,2025-05-17 09:37:13,1
TRIP-006264,LOAD-006320,DRV-051,TRK-011,52.3,6.95,7.53,2025-04-02 08:54:00,2025-04-02 09:55:27,1
TRIP-006265,LOAD-006321,DRV-001,TRK-033,259.3,35.18,7.37,2024-10-31 09:54:00,2024-10-31 14:53:50,1
TRIP-006266,LOAD-006322,DRV-052,TRK-008,266.1,36.8,7.23,2025-07-25 09:17:00,2025-07-25 14:05:20,0
TRIP-006267,LOAD-006323,DRV-039,TRK-008,426.5,56.27,7.58,2024-10-25 04:10:00,2024-10-25 12:05:42,1
TRIP-006268,LOAD-006324,DRV-002,TRK-011,126.6,16.99,7.45,2025-12-22 09:44:00,2025-12-22 12:14:12,1
TRIP-006269,LOAD-006325,DRV-037,TRK-012,289.4,44.32,6.53,2025-08-15 05:29:00,2025-08-15 11:05:15,1
TRIP-006270,LOAD-006326,DRV-024,TRK-038,128.8,20.28,6.35,2025-08-09 09:22:00,2025-08-09 12:01:54,1
TRIP-006271,LOAD-006327,DRV-004,TRK-004,126.9,17.06,7.44,2025-09-17 07:06:00,2025-09-17 09:32:01,1
TRIP-006272,LOAD-006328,DRV-040,TRK-004,266.9,41.7,6.4,2024-08-15 06:40:00,2024-08-15 11:57:54,1
TRIP-006273,LOAD-006329,DRV-029,TRK-005,69.0,9.14,7.55,2025-09-27 05:30:00,2025-09-27 06:50:38,1
TRIP-006274,LOAD-006330,DRV-033,TRK-021,68.3,10.59,6.45,2025-08-10 06:31:00,2025-08-10 07:44:21,1
TRIP-006275,LOAD-006331,DRV-002,TRK-032,283.0,41.25,6.86,2024-10-01 09:13:00,2024-10-01 14:40:48,1
TRIP-006276,LOAD-006332,DRV-006,TRK-037,124.1,18.06,6.87,2024-12-07 09:50:00,2024-12-07 12:13:22,1
TRIP-006277,LOAD-006333,DRV-039,TRK-021,264.3,38.81,6.81,2025-10-03 04:42:00,2025-10-03 10:06:00,1
TRIP-006278,LOAD-006334,DRV-002,TRK-037,261.7,39.53,6.62,2026-05-27 05:50:00,2026-05-27 11:10:05,1
TRIP-006279,LOAD-006335,DRV-037,TRK-014,126.6,25.68,4.93,2025-07-16 06:26:00,2025-07-16 08:42:39,1
TRIP-006280,LOAD-006336,DRV-006,TRK-007,121.0,18.97,6.38,2025-07-25 08:44:00,2025-07-25 11:09:10,1
TRIP-006281,LOAD-006337,DRV-016,TRK-037,271.3,37.06,7.32,2024-07-08 05:28:00,2024-07-08 10:30:54,1
TRIP-006282,LOAD-006338,DRV-025,TRK-019,67.8,10.21,6.64,2025-02-25 08:16:00,2025-02-25 09:35:25,1
TRIP-006283,LOAD-006339,DRV-051,TRK-031,68.0,9.35,7.27,2026-05-02 06:47:00,2026-05-02 08:05:25,1
TRIP-006284,LOAD-006340,DRV-033,TRK-009,283.6,38.07,7.45,2025-04-30 05:57:00,2025-04-30 11:07:28,0
TRIP-006285,LOAD-006341,DRV-008,TRK-008,128.8,18.51,6.96,2025-08-26 04:44:00,2025-08-26 07:05:42,1
TRIP-006286,LOAD-006342,DRV-029,TRK-021,448.6,60.21,7.45,2025-02-25 05:16:00,2025-02-25 13:20:18,1
TRIP-006287,LOAD-006343,DRV-004,TRK-026,51.3,7.29,7.04,2026-03-09 05:33:00,2026-03-09 06:31:07,1
TRIP-006288,LOAD-006344,DRV-036,TRK-006,262.9,35.19,7.47,2024-11-12 07:18:00,2024-11-12 12:21:08,1
TRIP-006289,LOAD-006345,DRV-022,TRK-021,272.9,41.66,6.55,2026-01-24 07:28:00,2026-01-24 12:35:02,1
TRIP-006290,LOAD-006346,DRV-037,TRK-014,121.8,24.61,4.95,2025-09-02 09:09:00,2025-09-02 11:27:29,0
TRIP-006291,LOAD-006348,DRV-043,TRK-009,269.5,37.43,7.2,2024-11-06 08:00:00,2024-11-06 13:10:32,0
TRIP-006292,LOAD-006349,DRV-014,TRK-006,438.9,62.97,6.97,2026-02-05 05:51:00,2026-02-05 13:55:50,1
TRIP-006293,LOAD-006350,DRV-037,TRK-026,124.3,17.38,7.15,2025-09-17 04:24:00,2025-09-17 06:55:42,1
TRIP-006294,LOAD-006351,DRV-007,TRK-020,70.4,10.86,6.48,2026-02-19 05:37:00,2026-02-19 06:58:56,1
TRIP-006295,LOAD-006352,DRV-017,TRK-007,128.5,19.98,6.43,2024-11-17 04:30:00,2024-11-17 07:10:36,0
TRIP-006296,LOAD-006353,DRV-007,TRK-030,257.2,38.97,6.6,2025-12-18 05:38:00,2025-12-18 10:53:39,1
TRIP-006297,LOAD-006354,DRV-004,TRK-012,52.8,7.03,7.51,2025-10-07 08:27:00,2025-10-07 09:24:36,1
TRIP-006298,LOAD-006355,DRV-030,TRK-012,449.6,66.41,6.77,2024-07-13 04:31:00,2024-07-13 13:48:16,1
TRIP-006299,LOAD-006356,DRV-051,TRK-027,67.8,10.48,6.47,2024-10-14 05:47:00,2024-10-14 07:06:44,0
TRIP-006300,LOAD-006357,DRV-013,TRK-016,259.9,34.65,7.5,2026-03-05 06:36:00,2026-03-05 11:28:54,1
TRIP-006301,LOAD-006358,DRV-036,TRK-011,281.6,39.5,7.13,2025-11-01 05:29:00,2025-11-01 10:43:57,1
TRIP-006302,LOAD-006359,DRV-005,TRK-035,52.9,8.38,6.31,2026-02-22 06:11:00,2026-02-22 07:09:01,1
TRIP-006303,LOAD-006360,DRV-011,TRK-027,69.6,10.86,6.41,2024-10-13 09:52:00,2024-10-13 11:09:48,1
TRIP-006304,LOAD-006361,DRV-052,TRK-001,296.0,41.87,7.07,2026-01-10 09:25:00,2026-01-10 15:30:00,1
TRIP-006305,LOAD-006363,DRV-008,TRK-022,129.1,18.74,6.89,2024-09-14 04:48:00,2024-09-14 07:19:02,1
TRIP-006306,LOAD-006364,DRV-039,TRK-030,128.9,19.8,6.51,2025-05-26 05:36:00,2025-05-26 08:12:33,1
TRIP-006307,LOAD-006365,DRV-020,TRK-034,263.6,41.25,6.39,2025-11-11 05:33:00,2025-11-11 10:37:56,1
TRIP-006308,LOAD-006366,DRV-011,TRK-032,272.5,37.53,7.26,2026-05-24 09:45:00,2026-05-24 15:18:48,1
TRIP-006309,LOAD-006367,DRV-023,TRK-016,272.0,41.27,6.59,2026-04-30 06:17:00,2026-04-30 11:35:19,1
TRIP-006310,LOAD-006368,DRV-039,TRK-038,265.1,36.92,7.18,2026-06-14 04:15:00,2026-06-14 09:11:38,1
TRIP-006311,LOAD-006369,DRV-011,TRK-013,435.3,57.35,7.59,2026-05-19 05:41:00,2026-05-19 14:25:29,1
TRIP-006312,LOAD-006370,DRV-040,TRK-016,263.1,37.59,7.0,2024-09-23 08:58:00,2024-09-23 14:14:50,1
TRIP-006313,LOAD-006371,DRV-021,TRK-032,123.8,18.51,6.69,2025-05-31 06:05:00,2025-05-31 08:37:20,1
TRIP-006314,LOAD-006372,DRV-020,TRK-019,264.3,39.21,6.74,2025-12-05 06:24:00,2025-12-05 11:49:25,1
TRIP-006315,LOAD-006373,DRV-004,TRK-030,53.1,7.2,7.38,2026-02-12 07:52:00,2026-02-12 08:55:04,1
TRIP-006316,LOAD-006374,DRV-026,TRK-009,273.1,36.51,7.48,2024-11-07 09:19:00,2024-11-07 14:38:41,1
TRIP-006317,LOAD-006375,DRV-016,TRK-001,53.1,8.06,6.59,2024-10-06 06:42:00,2024-10-06 07:39:12,1
TRIP-006318,LOAD-006376,DRV-051,TRK-003,120.6,18.16,6.64,2024-10-19 05:05:00,2024-10-19 07:34:22,1
TRIP-006319,LOAD-006377,DRV-025,TRK-026,283.2,38.22,7.41,2024-12-04 04:12:00,2024-12-04 09:33:23,1
TRIP-006320,LOAD-006378,DRV-007,TRK-026,265.3,41.98,6.32,2025-11-06 04:14:00,2025-11-06 09:38:38,1
TRIP-006321,LOAD-006379,DRV-043,TRK-019,121.6,18.97,6.41,2025-09-17 04:12:00,2025-09-17 06:34:14,1
TRIP-006322,LOAD-006380,DRV-024,TRK-024,272.0,39.31,6.92,2026-06-15 09:18:00,2026-06-15 14:38:35,1
TRIP-006323,LOAD-006381,DRV-017,TRK-010,269.3,39.31,6.85,2025-04-11 09:09:00,2025-04-11 14:16:51,1
TRIP-006324,LOAD-006382,DRV-033,TRK-023,283.7,40.01,7.09,2026-04-22 04:46:00,2026-04-22 09:50:08,1
TRIP-006325,LOAD-006383,DRV-027,TRK-003,50.4,7.92,6.36,2024-10-18 05:01:00,2024-10-18 06:00:34,1
TRIP-006326,LOAD-006384,DRV-035,TRK-017,121.2,18.04,6.72,2025-01-19 09:10:00,2025-01-19 11:24:26,1
TRIP-006327,LOAD-006385,DRV-032,TRK-034,258.8,36.87,7.02,2025-10-11 09:36:00,2025-10-11 14:18:15,1
TRIP-006328,LOAD-006386,DRV-025,TRK-015,126.9,16.88,7.52,2025-04-24 07:13:00,2025-04-24 09:51:26,1
TRIP-006329,LOAD-006387,DRV-031,TRK-031,298.1,39.38,7.57,2025-07-24 05:10:00,2025-07-24 10:47:44,1
TRIP-006330,LOAD-006388,DRV-007,TRK-015,450.1,61.74,7.29,2024-07-07 07:05:00,2024-07-07 15:37:03,1
TRIP-006331,LOAD-006389,DRV-005,TRK-016,69.9,10.61,6.59,2025-07-30 05:17:00,2025-07-30 06:38:20,1
TRIP-006332,LOAD-006390,DRV-037,TRK-025,121.2,16.36,7.41,2025-05-29 05:35:00,2025-05-29 07:45:58,1
TRIP-006333,LOAD-006391,DRV-043,TRK-025,122.1,18.58,6.57,2025-05-01 08:03:00,2025-05-01 10:25:58,1
TRIP-006334,LOAD-006392,DRV-028,TRK-024,266.3,35.27,7.55,2026-05-31 06:48:00,2026-05-31 11:40:42,0
TRIP-006335,LOAD-006393,DRV-001,TRK-019,435.3,64.78,6.72,2024-11-28 07:31:00,2024-11-28 15:33:14,1
TRIP-006336,LOAD-006394,DRV-038,TRK-036,439.6,64.46,6.82,2025-07-19 09:44:00,2025-07-19 18:11:49,1
TRIP-006337,LOAD-006395,DRV-021,TRK-011,68.4,9.29,7.36,2025-09-25 04:36:00,2025-09-25 05:59:54,1
TRIP-006338,LOAD-006396,DRV-043,TRK-012,450.3,65.26,6.9,2025-12-28 06:54:00,2025-12-28 15:24:48,1
TRIP-006339,LOAD-006397,DRV-023,TRK-014,448.9,90.87,4.94,2025-01-17 07:42:00,2025-01-17 16:35:49,0
TRIP-006340,LOAD-006398,DRV-012,TRK-022,128.0,17.32,7.39,2026-05-06 06:20:00,2026-05-06 08:39:16,1
TRIP-006341,LOAD-006399,DRV-043,TRK-032,50.7,7.57,6.7,2025-06-25 07:38:00,2025-06-25 08:36:31,1
TRIP-006342,LOAD-006400,DRV-026,TRK-017,50.2,6.64,7.56,2024-08-16 06:21:00,2024-08-16 07:18:25,1
TRIP-006343,LOAD-006401,DRV-039,TRK-020,259.4,35.88,7.23,2024-12-30 08:30:00,2024-12-30 13:27:50,1
TRIP-006344,LOAD-006402,DRV-025,TRK-034,50.7,6.9,7.35,2025-07-30 05:42:00,2025-07-30 06:42:49,1
TRIP-006345,LOAD-006403,DRV-015,TRK-036,431.8,60.31,7.16,2026-06-21 09:21:00,2026-06-21 18:06:18,1
TRIP-006346,LOAD-006404,DRV-051,TRK-017,69.9,9.23,7.57,2024-07-17 04:10:00,2024-07-17 05:30:16,1
TRIP-006347,LOAD-006405,DRV-013,TRK-010,268.7,35.73,7.52,2026-02-17 05:11:00,2026-02-17 10:46:13,0
TRIP-006348,LOAD-006406,DRV-033,TRK-022,121.7,17.17,7.09,2024-07-28 09:59:00,2024-07-28 12:18:32,1
TRIP-006349,LOAD-006407,DRV-021,TRK-006,445.9,60.92,7.32,2024-10-10 09:18:00,2024-10-10 18:27:13,0
TRIP-006350,LOAD-006408,DRV-031,TRK-013,265.8,37.86,7.02,2026-02-26 09:47:00,2026-02-26 14:38:12,1
TRIP-006351,LOAD-006409,DRV-016,TRK-025,262.4,40.12,6.54,2025-06-13 09:20:00,2025-06-13 14:03:46,1
TRIP-006352,LOAD-006410,DRV-014,TRK-033,121.6,18.79,6.47,2024-10-13 05:32:00,2024-10-13 07:47:44,1
TRIP-006353,LOAD-006411,DRV-038,TRK-009,269.0,40.27,6.68,2025-12-16 07:09:00,2025-12-16 12:04:55,1
TRIP-006354,LOAD-006412,DRV-024,TRK-029,52.8,8.0,6.6,2024-07-19 08:56:00,2024-07-19 09:55:06,1
TRIP-006355,LOAD-006413,DRV-033,TRK-037,269.3,41.69,6.46,2025-09-21 09:53:00,2025-09-21 14:45:12,1
TRIP-006356,LOAD-006415,DRV-052,TRK-007,437.5,64.72,6.76,2024-07-15 04:11:00,2024-07-15 12:23:01,0
TRIP-006357,LOAD-006416,DRV-016,TRK-006,124.4,17.3,7.19,2025-12-30 08:17:00,2025-12-30 10:50:25,1
TRIP-006358,LOAD-006417,DRV-038,TRK-019,273.8,43.19,6.34,2025-01-17 09:51:00,2025-01-17 15:10:31,1
TRIP-006359,LOAD-006418,DRV-026,TRK-011,291.1,39.66,7.34,2024-12-04 09:48:00,2024-12-04 15:12:20,1
TRIP-006360,LOAD-006419,DRV-008,TRK-003,262.4,40.25,6.52,2026-02-16 07:07:00,2026-02-16 12:06:16,1
TRIP-006361,LOAD-006420,DRV-049,TRK-033,266.1,38.07,6.99,2025-08-05 04:28:00,2025-08-05 09:27:10,1
TRIP-006362,LOAD-006421,DRV-037,TRK-015,52.3,7.14,7.32,2026-06-14 07:30:00,2026-06-14 08:31:20,1
TRIP-006363,LOAD-006422,DRV-006,TRK-037,50.4,7.37,6.84,2026-03-17 09:05:00,2026-03-17 10:03:15,1
TRIP-006364,LOAD-006423,DRV-008,TRK-014,52.4,9.83,5.33,2024-11-04 06:48:00,2024-11-04 07:49:53,1
TRIP-006365,LOAD-006424,DRV-020,TRK-026,51.8,8.09,6.4,2024-08-13 08:33:00,2024-08-13 09:32:55,1
TRIP-006366,LOAD-006425,DRV-012,TRK-033,126.7,19.61,6.46,2025-02-22 07:38:00,2025-02-22 10:14:37,1
TRIP-006367,LOAD-006426,DRV-015,TRK-031,432.4,66.22,6.53,2026-05-20 05:16:00,2026-05-20 13:32:54,0
TRIP-006368,LOAD-006427,DRV-017,TRK-035,120.8,18.17,6.65,2026-05-28 09:29:00,2026-05-28 11:44:11,1
TRIP-006369,LOAD-006428,DRV-022,TRK-027,263.5,39.68,6.64,2025-02-19 07:19:00,2025-02-19 12:14:47,1
TRIP-006370,LOAD-006429,DRV-015,TRK-023,432.9,64.71,6.69,2025-08-27 09:43:00,2025-08-27 18:43:56,1
TRIP-006371,LOAD-006430,DRV-011,TRK-029,271.1,38.08,7.12,2024-08-21 05:45:00,2024-08-21 11:08:23,1
TRIP-006372,LOAD-006431,DRV-026,TRK-033,126.0,18.34,6.87,2025-07-10 08:56:00,2025-07-10 11:11:33,1
TRIP-006373,LOAD-006432,DRV-002,TRK-018,283.4,44.7,6.34,2024-12-03 04:12:00,2024-12-03 09:16:14,1
TRIP-006374,LOAD-006433,DRV-049,TRK-014,440.4,85.35,5.16,2025-09-24 06:24:00,2025-09-24 14:18:20,0
TRIP-006375,LOAD-006434,DRV-022,TRK-025,68.8,9.12,7.54,2025-03-29 09:29:00,2025-03-29 10:53:17,1
TRIP-006376,LOAD-006435,DRV-020,TRK-004,126.4,18.75,6.74,2025-09-13 08:56:00,2025-09-13 11:21:28,1
TRIP-006377,LOAD-006436,DRV-016,TRK-037,53.4,7.69,6.94,2025-01-19 06:07:00,2025-01-19 07:04:43,1
TRIP-006378,LOAD-006437,DRV-036,TRK-023,260.2,37.22,6.99,2024-12-22 06:41:00,2024-12-22 11:58:54,1
TRIP-006379,LOAD-006438,DRV-017,TRK-003,261.9,36.84,7.11,2025-02-22 09:29:00,2025-02-22 14:45:28,1
TRIP-006380,LOAD-006439,DRV-021,TRK-031,442.4,60.6,7.3,2024-07-06 08:05:00,2024-07-06 17:02:43,1
TRIP-006381,LOAD-006440,DRV-032,TRK-007,70.8,10.01,7.07,2024-12-22 09:27:00,2024-12-22 10:52:49,0
TRIP-006382,LOAD-006441,DRV-001,TRK-015,121.9,17.27,7.06,2025-10-12 09:59:00,2025-10-12 12:28:06,1
TRIP-006383,LOAD-006442,DRV-034,TRK-022,128.6,19.94,6.45,2026-02-25 07:53:00,2026-02-25 10:25:49,1
TRIP-006384,LOAD-006443,DRV-004,TRK-004,441.0,59.19,7.45,2026-03-31 09:58:00,2026-03-31 18:35:29,1
TRIP-006385,LOAD-006444,DRV-015,TRK-010,284.6,37.9,7.51,2026-01-04 07:25:00,2026-01-04 12:41:51,1
TRIP-006386,LOAD-006445,DRV-037,TRK-032,125.8,18.07,6.96,2025-01-07 06:06:00,2025-01-07 08:28:27,1
TRIP-006387,LOAD-006446,DRV-017,TRK-010,260.8,36.02,7.24,2026-05-27 07:01:00,2026-05-27 11:57:20,1
TRIP-006388,LOAD-006447,DRV-022,TRK-015,70.0,10.85,6.45,2025-02-01 07:03:00,2025-02-01 08:21:45,1
TRIP-006389,LOAD-006448,DRV-030,TRK-011,443.5,63.36,7.0,2024-10-08 05:14:00,2024-10-08 14:07:29,1
TRIP-006390,LOAD-006449,DRV-049,TRK-028,51.7,7.86,6.58,2025-03-23 05:55:00,2025-03-23 06:51:36,1
TRIP-006391,LOAD-006450,DRV-043,TRK-026,433.3,58.79,7.37,2026-03-30 08:22:00,2026-03-30 16:08:41,1
TRIP-006392,LOAD-006451,DRV-008,TRK-035,271.4,41.37,6.56,2024-10-26 08:56:00,2024-10-26 13:49:16,1
TRIP-006393,LOAD-006452,DRV-032,TRK-031,444.3,67.42,6.59,2025-03-09 04:10:00,2025-03-09 12:09:17,1
TRIP-006394,LOAD-006453,DRV-004,TRK-034,263.1,38.3,6.87,2025-04-21 07:55:00,2025-04-21 12:57:24,1
TRIP-006395,LOAD-006454,DRV-002,TRK-035,263.7,39.3,6.71,2025-05-26 07:38:00,2025-05-26 12:44:14,1
TRIP-006396,LOAD-006455,DRV-027,TRK-028,50.4,6.74,7.48,2024-09-06 07:59:00,2024-09-06 08:55:54,1
TRIP-006397,LOAD-006456,DRV-023,TRK-028,290.1,46.05,6.3,2025-01-03 05:53:00,2025-01-03 11:49:20,1
TRIP-006398,LOAD-006457,DRV-027,TRK-027,124.4,17.3,7.19,2026-06-11 05:56:00,2026-06-11 08:18:07,1
